file,eyes_open,mouth_open,mouth_covered,frown,back_head,none,labeled
2026-07-29_02-49-30_f0108_0.jpg,0,0,0,0,0,0,0
2026-07-29_02-49-30_f0108_1.jpg,0,0,0,0,0,0,0
2026-07-29_05-58-04_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-29_05-58-04_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-29_05-58-04_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-29_06-26-28_f0005_0.jpg,0,0,0,0,1,0,1
2026-07-29_06-26-28_f0026_0.jpg,0,0,0,0,1,0,1
2026-07-29_06-26-28_f0046_0.jpg,0,0,0,0,1,0,1
2026-07-29_08-20-50_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-29_08-20-50_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-29_08-20-50_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-29_08-47-14_f0012_0.jpg,0,1,0,0,0,0,1
2026-07-29_08-47-14_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-29_08-47-14_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-29_08-57-02_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-29_08-57-02_f0060_0.jpg,0,0,0,0,0,0,0
2026-07-29_08-57-02_f0108_0.jpg,0,0,0,0,0,0,0
2026-07-29_14-43-10_f0012_0.jpg,1,0,0,0,0,0,1
2026-07-29_14-43-10_f0060_0.jpg,1,0,0,0,0,0,1
2026-07-29_14-43-10_f0108_0.jpg,1,0,0,0,0,0,1
2026-07-29_14-51-10_f0012_0.jpg,1,0,0,0,0,0,1
2026-07-29_14-51-10_f0060_0.jpg,1,0,0,0,0,0,1
2026-07-29_14-51-10_f0108_0.jpg,1,0,0,0,0,0,1
2026-07-29_14-54-16_f0012_0.jpg,1,0,0,0,0,0,1
2026-07-29_14-54-16_f0060_0.jpg,1,0,0,0,0,0,1
2026-07-29_14-54-16_f0108_0.jpg,1,0,0,0,0,0,1
2026-07-29_14-59-52_f0012_0.jpg,1,0,0,0,0,0,1
2026-07-29_14-59-52_f0060_0.jpg,1,0,0,0,0,0,1
2026-07-29_14-59-52_f0108_0.jpg,1,0,0,0,0,0,1
2026-07-29_15-05-40_f0012_0.jpg,1,0,0,0,0,0,1
2026-07-29_15-05-40_f0060_0.jpg,0,0,0,0,0,0,0
2026-07-29_15-05-40_f0108_0.jpg,0,0,0,0,0,0,0
2026-07-29_18-02-50_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-29_18-02-50_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-29_18-02-50_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-29_19-04-26_f0012_0.jpg,1,1,0,0,0,0,1
2026-07-29_19-04-26_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-29_19-04-26_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-29_19-46-58_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-29_19-46-58_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-29_19-46-58_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-29_20-25-57_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-29_20-25-57_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-29_20-25-57_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-29_20-39-45_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-29_20-39-45_f0060_0.jpg,0,0,0,0,0,0,0
2026-07-29_20-39-45_f0108_0.jpg,0,0,0,0,0,0,0
2026-07-30_02-06-12_f0012_0.jpg,1,0,0,0,0,0,1
2026-07-30_02-06-12_f0060_0.jpg,1,0,0,0,0,0,1
2026-07-30_02-06-12_f0060_1.jpg,0,0,0,0,0,1,1
2026-07-30_02-06-12_f0108_0.jpg,1,0,0,0,0,0,1
2026-07-30_03-39-05_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-30_03-39-05_f0012_1.jpg,0,0,0,0,0,1,1
2026-07-30_03-39-05_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-30_03-39-05_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-30_03-39-05_f0108_1.jpg,0,0,0,0,0,1,1
2026-07-30_03-47-53_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-30_03-47-53_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-30_03-47-53_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-30_03-47-53_f0108_1.jpg,0,0,0,0,0,1,1
2026-07-30_05-12-34_f0012_0.jpg,0,0,0,0,0,0,0
2026-07-30_05-12-34_f0012_1.jpg,0,0,0,0,0,0,0
2026-07-30_05-12-34_f0060_0.jpg,0,0,0,1,0,0,1
2026-07-30_05-12-34_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-30_05-12-34_f0108_1.jpg,0,0,0,0,0,1,1
2026-07-30_05-56-15_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-30_05-56-15_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-30_05-56-15_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-30_05-57-27_f0001_0.jpg,0,0,0,0,1,0,1
2026-07-30_05-57-27_f0007_0.jpg,0,0,0,0,1,0,1
2026-07-30_05-57-27_f0013_0.jpg,0,0,0,0,1,0,1
2026-07-30_06-13-03_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-30_06-13-03_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-30_06-13-03_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-30_06-14-27_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-30_06-14-27_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-30_06-14-27_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-30_06-14-39_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-30_06-14-39_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-30_06-14-39_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-30_07-43-50_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-30_07-43-50_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-30_07-43-50_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-30_10-00-28_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-30_10-00-28_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-30_10-00-28_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-30_10-38-58_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-30_10-38-58_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-30_10-38-58_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-30_10-48-16_f0012_0.jpg,0,1,0,0,0,0,1
2026-07-30_10-48-16_f0060_0.jpg,0,0,0,0,0,0,0
2026-07-30_10-48-16_f0108_0.jpg,0,0,0,0,0,0,0
2026-07-30_10-49-16_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-30_10-49-16_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-30_10-49-16_f0108_0.jpg,0,0,0,1,0,0,1
2026-07-30_12-46-09_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-30_12-50-15_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-30_12-50-15_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-30_12-50-15_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-30_12-51-39_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-30_12-51-39_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-30_12-51-39_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-30_13-03-26_f0012_0.jpg,0,0,1,0,0,0,1
2026-07-30_13-03-26_f0060_0.jpg,0,0,1,0,0,0,1
2026-07-30_13-03-26_f0108_0.jpg,0,0,1,0,0,0,1
2026-07-30_13-05-14_f0012_0.jpg,0,0,0,0,0,0,0
2026-07-30_13-05-14_f0060_0.jpg,0,0,0,0,0,0,0
2026-07-30_13-05-14_f0108_0.jpg,0,0,1,1,0,0,1
2026-07-30_15-34-43_f0012_0.jpg,0,0,0,1,0,0,1
2026-07-30_15-34-43_f0060_0.jpg,0,1,0,1,0,0,1
2026-07-30_15-34-43_f0108_0.jpg,0,1,0,1,0,0,1
2026-07-30_17-54-48_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-30_17-54-48_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-30_17-54-48_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-30_18-32-53_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-30_18-32-53_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-30_18-32-53_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-30_19-23-48_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-30_19-23-48_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-30_19-23-48_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-30_19-37-36_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-30_19-37-36_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-30_19-37-36_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-30_19-40-42_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-30_19-40-42_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-30_19-40-42_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-30_20-29-56_f0108_0.jpg,1,0,0,0,0,0,1
2026-07-30_20-34-49_f0012_0.jpg,1,0,0,0,0,0,1
2026-07-30_20-34-49_f0060_0.jpg,1,0,0,0,0,0,1
2026-07-30_20-34-49_f0108_0.jpg,1,0,0,0,0,0,1
2026-07-30_20-35-25_f0012_0.jpg,1,0,0,0,0,0,1
2026-07-30_20-35-25_f0060_0.jpg,1,0,0,0,0,0,1
2026-07-30_20-35-25_f0108_0.jpg,1,0,0,0,0,0,1
2026-07-30_23-09-46_f0012_0.jpg,1,0,0,0,0,0,1
2026-07-30_23-09-46_f0060_0.jpg,1,0,0,0,0,0,1
2026-07-30_23-09-46_f0108_0.jpg,0,0,0,0,0,0,0
2026-07-30_23-46-57_f0012_0.jpg,0,0,0,0,0,0,0
2026-07-30_23-46-57_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-30_23-46-57_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-31_00-53-09_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_00-53-09_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_01-37-14_f0012_0.jpg,0,0,0,1,0,0,1
2026-07-31_01-37-14_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_01-37-14_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_02-47-02_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-31_02-47-02_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-31_02-47-02_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-31_02-47-13_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-31_02-47-13_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-31_02-47-13_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-31_03-30-31_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-31_03-30-31_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-31_03-30-31_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-31_03-52-25_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-31_04-24-12_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_04-24-12_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_04-24-12_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_05-07-12_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_05-07-12_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_05-07-12_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_05-54-36_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_05-54-36_f0012_1.jpg,0,0,0,0,0,1,1
2026-07-31_05-54-36_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_05-54-36_f0060_1.jpg,0,0,0,0,0,1,1
2026-07-31_05-54-36_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_05-54-36_f0108_1.jpg,0,0,0,0,0,1,1
2026-07-31_06-04-41_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_06-04-41_f0012_1.jpg,0,0,0,0,0,1,1
2026-07-31_06-04-41_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-31_06-04-41_f0060_1.jpg,0,0,0,0,0,1,1
2026-07-31_06-04-41_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-31_06-04-41_f0108_1.jpg,0,0,0,0,0,1,1
2026-07-31_06-50-17_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_06-50-17_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_06-50-17_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_07-28-47_f0009_0.jpg,0,0,0,0,1,0,1
2026-07-31_07-28-47_f0045_0.jpg,0,0,0,0,1,0,1
2026-07-31_07-28-47_f0081_0.jpg,0,0,0,0,1,0,1
2026-07-31_07-35-04_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-31_07-35-04_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-31_07-35-04_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-31_07-35-16_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-31_07-35-16_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-31_07-35-16_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-31_08-30-16_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_08-30-16_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-31_08-30-16_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-31_08-31-46_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-31_08-31-46_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-31_08-31-46_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-31_09-37-21_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_09-37-21_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_09-37-21_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_10-56-38_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-31_10-56-38_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-31_10-56-38_f0108_0.jpg,0,0,0,0,1,0,1
2026-07-31_11-40-44_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-31_11-40-44_f0060_0.jpg,0,0,1,0,1,0,1
2026-07-31_11-40-44_f0108_0.jpg,0,0,1,0,1,0,1
2026-07-31_11-43-14_f0012_0.jpg,0,0,1,0,1,0,1
2026-07-31_11-43-14_f0060_0.jpg,0,0,1,0,1,0,1
2026-07-31_11-43-14_f0108_0.jpg,0,0,1,0,1,0,1
2026-07-31_11-44-26_f0012_0.jpg,0,0,1,0,1,0,1
2026-07-31_11-44-26_f0060_0.jpg,0,0,1,0,1,0,1
2026-07-31_11-44-26_f0108_0.jpg,0,0,1,0,1,0,1
2026-07-31_11-48-44_f0012_0.jpg,0,0,1,0,1,0,1
2026-07-31_11-48-44_f0060_0.jpg,0,0,1,0,1,0,1
2026-07-31_11-48-44_f0108_0.jpg,0,0,1,0,1,0,1
2026-07-31_13-04-43_f0012_0.jpg,0,0,1,0,0,0,1
2026-07-31_13-04-43_f0060_0.jpg,0,0,1,0,0,0,1
2026-07-31_13-04-43_f0108_0.jpg,0,0,0,0,0,0,0
2026-07-31_13-12-43_f0012_0.jpg,0,0,0,0,0,0,0
2026-07-31_13-12-43_f0060_0.jpg,0,0,1,0,0,0,1
2026-07-31_13-12-43_f0108_0.jpg,0,0,1,0,0,0,1
2026-07-31_13-18-19_f0001_0.jpg,0,0,0,0,0,1,1
2026-07-31_13-18-19_f0008_0.jpg,0,0,0,0,0,1,1
2026-07-31_13-18-19_f0015_0.jpg,0,0,0,0,0,1,1
2026-07-31_13-37-01_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_13-37-01_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_13-37-01_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_14-33-30_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_14-33-30_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_14-33-30_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_15-51-05_f0060_0.jpg,1,0,0,0,0,0,1
2026-07-31_15-51-05_f0108_0.jpg,1,0,0,0,0,0,1
2026-07-31_16-06-53_f0012_0.jpg,0,0,0,0,0,0,0
2026-07-31_16-06-53_f0060_0.jpg,0,0,0,0,0,0,0
2026-07-31_16-06-53_f0108_0.jpg,1,0,0,0,0,0,1
2026-07-31_16-08-17_f0012_0.jpg,1,0,0,0,0,0,1
2026-07-31_17-07-47_f0012_0.jpg,1,0,0,0,0,0,1
2026-07-31_17-07-47_f0060_0.jpg,1,0,0,0,0,0,1
2026-07-31_17-07-47_f0108_0.jpg,1,0,0,0,0,0,1
2026-07-31_17-23-52_f0012_0.jpg,1,0,0,0,0,0,1
2026-07-31_17-23-52_f0060_0.jpg,1,0,0,0,0,0,1
2026-07-31_17-23-52_f0108_0.jpg,1,0,0,0,0,0,1
2026-07-31_17-39-40_f0012_0.jpg,1,0,0,0,0,0,1
2026-07-31_17-39-40_f0060_0.jpg,1,0,0,0,0,0,1
2026-07-31_17-39-40_f0108_0.jpg,1,0,0,0,0,0,1
2026-07-31_21-38-20_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_21-38-20_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_21-38-20_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_21-59-38_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_21-59-38_f0060_0.jpg,0,0,0,0,0,1,1
