file,onset,p_cry,g_pre,g_base,delta,clip_pre,clip_base,face_frac,label,auto
2026-07-16_00-47-06.mp4,1.6,0.0106687508523464,,,,0.1048207804560661,0.1309507936239242,0.0,uncertain,uncertain
2026-07-06_09-28-54.mp4,,,,,,,0.5821638107299805,0.0,no_pre_cry,uncertain
2026-07-12_21-43-14.mp4,,,,0.0585299172847255,,,0.6840280294418335,0.5,uncertain,uncertain
2026-07-01_18-52-07.mp4,5.2,0.0152145558968186,,,,0.396808385848999,0.3463505208492279,0.0,uncertain,uncertain
2026-07-10_15-52-49.mp4,,,,,,,0.7930487394332886,0.0,uncertain,uncertain
2026-07-03_03-36-00.mp4,1.8,0.0016314540989696,,,,0.4618371725082397,0.5399282574653625,0.0,uncertain,uncertain
2026-07-22_00-48-05.mp4,,,,,,,0.7252883911132812,0.0,uncertain,uncertain
2026-07-21_00-34-14.mp4,1.4,0.0943451002240181,0.1697279218188614,0.1561060041129365,0.0136219177059249,0.7217825651168823,0.8020524978637695,0.7777777777777778,uncertain,uncertain
2026-07-17_07-17-14.mp4,1.4,0.0111157158389687,0.2417759192307616,0.2036840677820948,0.0380918514486668,0.4332643151283264,0.358236163854599,1.0,uncertain,uncertain
2026-06-30_13-03-31.mp4,,,,,,,0.4436431527137756,0.0,no_pre_cry,uncertain
2026-07-25_01-17-04.mp4,2.4,0.0019820821471512,0.1529481815758463,0.1270010921773429,0.0259470893985034,0.4945876598358154,0.5739045143127441,0.5833333333333334,uncertain,uncertain
2026-07-11_22-51-37.mp4,,,,,,,0.3649159371852875,0.0,uncertain,uncertain
2026-07-11_11-09-28.mp4,,,,,,,0.8338748812675476,0.0,uncertain,uncertain
2026-07-10_09-24-47.mp4,,,,,,,0.5212911367416382,0.0,no_pre_cry,uncertain
2026-07-04_05-29-43.mp4,4.8,0.0012357562081888,,,,0.4286640584468841,0.4341638088226318,0.0,uncertain,uncertain
2026-07-05_12-54-08.mp4,,,,,,,0.5680372714996338,0.0,uncertain,uncertain
2026-07-08_13-16-55.mp4,,,,,,,0.2387856692075729,0.0,no_pre_cry,uncertain
2026-07-07_14-10-57.mp4,3.4,0.0005727332900278,0.0798648814038379,0.0775246538850699,0.002340227518768,0.4295617043972015,0.560818612575531,0.4166666666666667,uncertain,uncertain
2026-07-04_09-12-58.mp4,,,,,,,0.4199816584587097,0.0,no_pre_cry,uncertain
2026-07-02_21-22-35.mp4,6.4,0.0252787452191114,0.0457399550405573,,,0.3704405725002289,0.3478750884532928,0.0833333333333333,uncertain,uncertain
2026-07-10_06-38-12.mp4,,,,,,,0.6971380114555359,0.0,no_pre_cry,uncertain
2026-07-01_17-52-17.mp4,,,,0.0820344928276493,,,0.3630473017692566,0.1666666666666666,no_pre_cry,uncertain
2026-07-15_20-36-35.mp4,2.8,0.0016220633406192,0.1255944510956004,0.1750861793529197,-0.0494917282573192,0.2091537117958068,0.2166831940412521,0.25,uncertain,no_pre_cry
2026-07-16_10-21-03.mp4,,,,0.0740654737913294,,,0.5880862474441528,0.1666666666666666,no_pre_cry,uncertain
2026-07-21_14-06-06.mp4,6.4,0.0051273517310619,0.0717319505186531,0.1028387759796573,-0.0311068254610041,0.6174307465553284,0.5477962493896484,0.9166666666666666,uncertain,no_pre_cry
2026-07-01_00-56-41.mp4,3.8,0.0031721340492367,0.0881009918599048,0.0634365248808288,0.024664466979076,0.6739394664764404,0.6311004161834717,0.25,uncertain,uncertain
2026-07-20_18-57-29.mp4,1.2,0.0084482748061418,,0.0400122160863018,,0.6587240695953369,0.6216336488723755,0.2222222222222222,uncertain,uncertain
2026-07-09_16-03-59.mp4,6.2,0.0035562666598707,0.2623018714900837,0.2483591392525014,0.0139427322375823,0.3446516990661621,0.4316238760948181,0.9166666666666666,uncertain,uncertain
2026-07-01_17-54-17.mp4,6.4,0.0014388696290552,0.0803752299386518,0.0652365524567645,0.0151386774818873,0.4695634543895721,0.3913036286830902,0.3333333333333333,uncertain,uncertain
2026-07-10_21-56-07.mp4,3.4,0.0252568256109952,0.1186976681227092,0.1251719338764039,-0.0064742657536946,0.6064958572387695,0.5684197545051575,0.5833333333333334,uncertain,no_pre_cry
2026-07-05_07-56-22.mp4,,,,0.1256010554669951,,,0.402052640914917,0.5,no_pre_cry,uncertain
2026-07-08_19-30-56.mp4,,,,0.1476188530798916,,,0.472834825515747,0.5,no_pre_cry,uncertain
2026-07-18_20-03-35.mp4,,,,0.1631663564588819,,,0.2789030075073242,0.8333333333333334,uncertain,uncertain
2026-07-18_15-41-20.mp4,6.2,0.0127498339861631,0.2121618555864333,0.2374864646061516,-0.0253246090197183,0.4522908627986908,0.4692458510398865,0.8333333333333334,uncertain,no_pre_cry
2026-07-26_09-33-38.mp4,1.6,0.0267112851142883,0.1001470607903853,0.1052174056600479,-0.0050703448696625,0.7306917905807495,0.6535051465034485,1.0,uncertain,uncertain
2026-07-11_13-39-18.mp4,6.8,0.0056210462935268,,0.1772404017912294,,0.519668698310852,0.6350492835044861,0.0833333333333333,uncertain,uncertain
2026-07-09_12-22-56.mp4,6.8,0.0017753797583281,0.1519540401991033,,,0.4953629672527313,0.6471983790397644,0.1666666666666666,uncertain,uncertain
2026-07-06_12-31-28.mp4,4.0,0.0099946139380335,,,,0.5543166995048523,0.5453372001647949,0.0,uncertain,uncertain
2026-07-05_16-18-46.mp4,4.6,0.0017769074765965,,,,0.4443820118904114,0.484748363494873,0.0,uncertain,uncertain
2026-07-26_09-44-32.mp4,,,,,,,0.6057191491127014,0.0,no_pre_cry,uncertain
2026-07-18_15-18-44.mp4,2.6,0.0004971668240614,0.1892094049195134,0.1344989736338072,0.0547104312857061,0.5457260012626648,0.4339927136898041,0.25,uncertain,uncertain
2026-07-25_14-25-07.mp4,,,,0.0882985531530716,,,0.532008171081543,1.0,uncertain,uncertain
2026-07-07_14-21-09.mp4,6.4,0.0012520577292889,0.0742212350238663,0.0695494080663742,0.0046718269574921,0.531670868396759,0.6270245909690857,0.1666666666666666,uncertain,uncertain
2026-07-19_14-58-37.mp4,,,,0.1513863789069169,,,0.5707768201828003,0.5,uncertain,uncertain
2026-07-14_22-16-26.mp4,4.8,0.0013807787327095,0.1316102723157141,0.1233072391548569,0.0083030331608572,0.4859212338924408,0.4174492359161377,0.6666666666666666,uncertain,uncertain
2026-06-30_15-24-47.mp4,1.8,0.0111563000828027,,,,0.0265515111386775,0.0240343380719423,0.0,uncertain,uncertain
2026-07-01_17-39-26.mp4,,,,0.1025428343708466,,,0.3859144151210785,0.5,uncertain,uncertain
2026-07-18_02-13-46.mp4,5.2,0.0019637567456811,,0.1299536827793191,,0.3377200961112976,0.4426349401473999,0.0833333333333333,uncertain,uncertain
2026-07-13_12-59-00.mp4,4.4,0.0040944907814264,0.0992168414588036,,,0.6994023323059082,0.7264811992645264,0.1666666666666666,uncertain,uncertain
2026-07-03_23-11-46.mp4,7.0,0.0039505860768258,0.0314501750603199,0.0391212571506056,-0.0076710820902856,0.5856903195381165,0.5717906951904297,0.25,uncertain,no_pre_cry
2026-07-05_19-56-59.mp4,2.6,0.0007458786130882,,,,0.44678395986557,0.5115662217140198,0.0,uncertain,uncertain
2026-07-23_07-56-40.mp4,5.0,0.0013165333075448,0.0372160675167928,0.0518166820396442,-0.0146006145228513,0.5983644723892212,0.6607972979545593,0.1666666666666666,uncertain,no_pre_cry
2026-07-23_17-09-34.mp4,2.2,0.0023345516528934,0.0411072161241485,0.0744051649767405,-0.033297948852592,0.882743239402771,0.8623189330101013,0.5833333333333334,uncertain,no_pre_cry
2026-07-25_12-48-02.mp4,6.0,0.0002926381421275,,0.1168068311753176,,0.5409683585166931,0.5903137922286987,0.1666666666666666,uncertain,uncertain
2026-07-25_07-46-06.mp4,3.6,0.0034190528094768,0.2077093735239872,0.1661925562537212,0.0415168172702659,0.485358327627182,0.4650854766368866,0.5,uncertain,uncertain
2026-07-12_23-15-43.mp4,,,,,,,0.5310180187225342,0.0,no_pre_cry,uncertain
2026-07-15_13-14-47.mp4,5.6,0.0016290900530293,0.1098180441941929,0.0929814034027405,0.0168366407914523,0.3973592221736908,0.4382466971874237,0.5,uncertain,uncertain
2026-07-05_18-16-42.mp4,,,,0.2460037731832673,,,0.352699339389801,0.5,no_pre_cry,uncertain
2026-07-17_20-27-51.mp4,6.4,0.0182121451944112,0.0291962141865662,0.1355110274302953,-0.1063148132437291,0.2640777826309204,0.3417077958583832,0.3333333333333333,uncertain,no_pre_cry
2026-07-11_12-47-45.mp4,,,,0.0499269276939687,,,0.5714470148086548,0.1666666666666666,no_pre_cry,uncertain
2026-07-01_18-58-13.mp4,1.6,0.0059934630990028,,,,0.5433900356292725,0.446420669555664,0.0,uncertain,uncertain
2026-07-06_18-31-59.mp4,3.6,0.0036031561903655,,0.0206170940728124,,0.5485712289810181,0.500731885433197,0.0833333333333333,uncertain,uncertain
2026-06-30_16-10-56.mp4,,,,,,,0.6178884506225586,0.0,no_pre_cry,uncertain
2026-07-14_05-56-19.mp4,7.6,0.0124248908832669,0.180118703029201,,,0.6326099634170532,0.6787852048873901,0.0833333333333333,uncertain,uncertain
2026-07-25_07-36-06.mp4,2.6,0.0063032233156263,0.168642461351014,0.124319372027276,0.0443230893237379,0.4629456996917724,0.5616843104362488,0.3333333333333333,uncertain,uncertain
2026-07-01_20-19-01.mp4,1.8,0.0012246980331838,,,,0.2100816965103149,0.2719103097915649,0.0,uncertain,uncertain
2026-07-11_02-08-28.mp4,7.2,0.0008697534794919,0.1411961629018626,0.0885942167956446,0.052601946106218,0.7681235074996948,0.7777172327041626,0.25,uncertain,uncertain
2026-07-15_07-35-56.mp4,5.6,0.0136987073346972,0.0826937566983933,0.0801094171767773,0.0025843395216159,0.5427721738815308,0.541290283203125,0.25,uncertain,uncertain
2026-07-05_05-55-53.mp4,,,,0.0858283550404492,,,0.5535939931869507,0.1666666666666666,uncertain,uncertain
2026-07-10_18-20-38.mp4,,,,,,,0.5031797885894775,0.0,uncertain,uncertain
2026-07-22_15-10-55.mp4,7.4,0.0005579364369623,0.1188963004639203,,,0.6824440360069275,0.4237445294857025,0.0833333333333333,uncertain,uncertain
2026-07-11_16-58-54.mp4,6.0,0.0038076543714851,,,,0.6172078251838684,0.7396823167800903,0.0,uncertain,uncertain
2026-07-12_15-51-19.mp4,2.8,0.0007095544133335,,,,0.0428712889552116,0.0639396235346794,0.0,uncertain,uncertain
2026-06-30_18-25-25.mp4,,,,,,,0.3757307529449463,0.0,uncertain,uncertain
2026-07-07_12-14-22.mp4,,,,,,,0.2652193307876587,0.0,no_pre_cry,uncertain
2026-07-06_21-07-46.mp4,5.2,0.0010081946384161,,,,0.5359483957290649,0.5082607269287109,0.0,uncertain,uncertain
2026-07-04_19-59-12.mp4,1.0,0.0019069531699642,,,,0.6419485211372375,0.6616820693016052,0.0,uncertain,uncertain
2026-07-21_12-20-37.mp4,,,,0.0685614649328941,,,0.6986358165740967,0.3333333333333333,no_pre_cry,uncertain
2026-07-08_09-06-45.mp4,1.0,0.0012605716474354,0.1354219701285874,0.1355682297290843,-0.0001462596004968,0.4920893907546997,0.5773239731788635,0.5555555555555556,uncertain,uncertain
2026-07-01_18-51-31.mp4,2.2,0.0071370936930179,,0.0447528107656131,,0.4887170195579529,0.400117814540863,0.1666666666666666,uncertain,uncertain
2026-07-12_12-16-18.mp4,3.8,0.0012771574547514,,,,0.6307399272918701,0.5863438844680786,0.0,uncertain,uncertain
2026-07-15_22-34-55.mp4,,,,,,,0.3695707321166992,0.0,uncertain,uncertain
2026-07-24_13-26-05.mp4,5.6,9.021816367749123e-05,0.1428248229165696,0.1563889760587789,-0.0135641531422093,0.5243270397186279,0.4870512187480926,0.5833333333333334,uncertain,no_pre_cry
2026-07-12_18-07-38.mp4,3.0,0.0022079139016568,,,,0.459062784910202,0.357327938079834,0.0,uncertain,uncertain
2026-07-24_23-31-59.mp4,3.8,0.000883346714545,0.0789309771040937,0.0782504533265228,0.0006805237775709,0.5299357175827026,0.5304946899414062,1.0,uncertain,uncertain
2026-07-08_21-52-29.mp4,,,,,,,0.5837500095367432,0.0,no_pre_cry,uncertain
2026-07-24_18-26-02.mp4,,,,0.0801265760138974,,,0.601000189781189,0.6666666666666666,no_pre_cry,uncertain
2026-07-01_00-54-53.mp4,4.0,0.0006516978610306,,,,0.6593872308731079,0.673914909362793,0.0,uncertain,uncertain
2026-07-07_04-26-33.mp4,,,,0.0685658332252206,,,0.6706554889678955,0.3333333333333333,uncertain,uncertain
2026-07-22_23-22-15.mp4,6.6,0.0006392617942765,0.1279523368489366,0.0904303665123455,0.037521970336591,0.6943337917327881,0.749198317527771,0.3333333333333333,uncertain,uncertain
2026-06-30_15-21-15.mp4,6.8,0.0109807988628745,,,,0.2958370149135589,0.2804466485977173,0.0,uncertain,uncertain
2026-07-02_14-16-16.mp4,6.6,0.0116397002711892,,,,0.4735879302024841,0.4170538783073425,0.0,uncertain,uncertain
2026-07-19_09-48-08.mp4,,,,,,,0.2175328433513641,0.0,uncertain,uncertain
2026-07-05_13-10-44.mp4,,,,0.0547805731011208,,,0.6135056614875793,0.3333333333333333,no_pre_cry,uncertain
2026-07-13_09-24-08.mp4,5.8,0.0210542939603328,,,,0.502025306224823,0.5600188970565796,0.0,uncertain,uncertain
2026-07-07_14-03-57.mp4,2.0,0.0004596446815412,0.0688441293246095,,,0.4876212775707245,0.4312158823013305,0.0833333333333333,uncertain,uncertain
2026-07-06_21-08-22.mp4,,,,0.074446038401901,,,0.6633607745170593,0.1666666666666666,uncertain,uncertain
2026-07-01_20-54-28.mp4,2.0,0.0113106071949005,,,,0.4468772411346435,0.6268759965896606,0.0,uncertain,uncertain
2026-07-21_13-03-18.mp4,4.8,0.0050052804872393,,0.0408743272578729,,0.8234871625900269,0.7905096411705017,0.0833333333333333,uncertain,uncertain
2026-07-08_21-34-41.mp4,,,,,,,0.6081926822662354,0.0,uncertain,uncertain
2026-07-07_15-24-32.mp4,,,,,,,0.4582266807556152,0.0,uncertain,uncertain
2026-07-08_11-07-20.mp4,7.0,0.0003236847987864,,,,0.4264203011989593,0.5203596353530884,0.0,uncertain,uncertain
2026-07-18_17-47-24.mp4,2.2,0.0382880829274654,0.2707617676523547,0.2640006984148952,0.0067610692374594,0.4803050458431244,0.4121851921081543,0.9166666666666666,uncertain,uncertain
2026-07-07_14-20-45.mp4,3.4,0.0009593733702786,,,,0.5628793239593506,0.5676693320274353,0.0,uncertain,uncertain
2026-07-19_18-39-45.mp4,5.6,0.0027889010962098,,,,0.7212796211242676,0.674797534942627,0.0,uncertain,uncertain
2026-07-06_04-23-51.mp4,,,,,,,0.5252758264541626,0.0,no_pre_cry,uncertain
2026-07-17_12-08-29.mp4,,,,0.1204495141122921,,,0.6307815313339233,0.5,no_pre_cry,uncertain
2026-07-10_06-37-12.mp4,,,,,,,0.7204960584640503,0.0,uncertain,uncertain
2026-07-03_12-04-13.mp4,,,,,,,0.4946482181549072,0.0,no_pre_cry,uncertain
2026-07-21_15-22-53.mp4,3.2,0.0002875772479455,,,,0.6902710795402527,0.663740336894989,0.0,uncertain,uncertain
2026-07-25_19-42-52.mp4,6.6,0.0068872370757162,0.1662672631303915,,,0.6181503534317017,0.5456661581993103,0.0833333333333333,uncertain,uncertain
2026-07-12_02-45-36.mp4,3.6,0.0144778806716203,,,,0.2848343849182129,0.220365971326828,0.0,uncertain,uncertain
2026-07-09_20-04-45.mp4,4.4,0.0040298392996191,,,,0.7061600685119629,0.6447045803070068,0.0,uncertain,uncertain
2026-07-22_10-52-04.mp4,,,,0.1059720139197937,,,0.757623553276062,0.5,uncertain,uncertain
2026-07-03_04-39-56.mp4,6.4,0.0180932320654392,,,,0.306985080242157,0.430145800113678,0.0,uncertain,uncertain
2026-07-11_22-37-36.mp4,2.8,0.0006753798807039,0.2085943454681184,,,0.5255976915359497,0.3570387363433838,0.3333333333333333,uncertain,uncertain
2026-07-18_17-58-54.mp4,6.6,0.0230684299021959,0.1512165225876491,0.1674366351259562,-0.0162201125383071,0.3512579798698425,0.4016117453575134,0.3333333333333333,uncertain,no_pre_cry
2026-07-25_14-26-25.mp4,3.4,0.1090524569153785,0.0726871549801824,0.0787438493205655,-0.0060566943403831,0.5550261735916138,0.5446845889091492,1.0,uncertain,uncertain
2026-07-02_15-58-21.mp4,,,,,,,0.6922497749328613,0.0,no_pre_cry,uncertain
2026-07-10_05-20-25.mp4,,,,,,,0.4345781803131103,0.0,no_pre_cry,uncertain
2026-07-06_23-34-00.mp4,4.0,0.0066899862140417,,,,0.5287121534347534,0.4916428923606872,0.0,uncertain,uncertain
2026-07-05_18-21-48.mp4,1.8,0.0095877666026353,0.2402930999903506,0.2299900170398224,0.0103030829505282,0.4852226674556732,0.5072407126426697,0.8181818181818182,uncertain,uncertain
2026-07-04_14-45-36.mp4,7.4,0.0141164986416697,,0.1262200734895957,,0.6601724028587341,0.6150714159011841,0.25,uncertain,uncertain
2026-07-07_01-40-23.mp4,4.4,0.0011192577658221,,,,0.6626556515693665,0.7854680418968201,0.0,uncertain,uncertain
2026-07-03_07-37-10.mp4,,,,,,,0.6048986315727234,0.0,no_pre_cry,uncertain
2026-07-10_21-41-31.mp4,6.0,0.0101114464923739,,,,0.726970374584198,0.7389582395553589,0.0,uncertain,uncertain
2026-07-07_18-38-37.mp4,3.0,0.0011454145424067,,0.1496151395987331,,0.5373964309692383,0.4472641348838806,0.25,uncertain,uncertain
2026-07-07_14-19-21.mp4,2.4,0.0019573858007788,,,,0.7423393130302429,0.6662501692771912,0.0,uncertain,uncertain
2026-07-25_19-45-16.mp4,3.6,0.0343917943537235,0.1581253389163585,0.1943478649120236,-0.036222525995665,0.6300844550132751,0.5196707248687744,0.6666666666666666,uncertain,no_pre_cry
2026-07-22_04-11-21.mp4,3.2,0.0045286896638572,,,,0.6916601061820984,0.7204685211181641,0.0,uncertain,uncertain
2026-07-10_16-28-47.mp4,,,,,,,0.4176649451255798,0.0,uncertain,uncertain
2026-07-13_20-18-54.mp4,5.8,0.0029181963764131,,,,0.4776968955993652,0.39494189620018,0.0,uncertain,uncertain
2026-07-10_17-03-27.mp4,2.0,0.0093441633507609,,,,0.5853815078735352,0.6363073587417603,0.0,uncertain,uncertain
2026-07-18_04-53-08.mp4,7.0,0.0011086361482739,0.250575529959296,0.2711041395208614,-0.0205286095615653,0.4807978570461273,0.4629779756069183,0.75,uncertain,no_pre_cry
2026-07-10_13-40-02.mp4,3.2,0.0042087319307029,0.1099057453796589,0.2477493545642462,-0.1378436091845873,0.540439248085022,0.5368009209632874,0.1666666666666666,uncertain,no_pre_cry
2026-07-22_00-28-41.mp4,5.2,0.0078899087384343,,0.0529983318035503,,0.5229800939559937,0.5112496614456177,0.0833333333333333,uncertain,uncertain
2026-07-11_11-07-40.mp4,3.2,0.0008421390084549,,,,0.869377076625824,0.9004092216491699,0.0,uncertain,uncertain
2026-07-13_09-31-38.mp4,4.0,0.0118380673229694,0.1064449868468932,,,0.534298300743103,0.5446252822875977,0.0833333333333333,uncertain,uncertain
2026-07-05_13-16-44.mp4,,,,,,,0.5363295078277588,0.0,no_pre_cry,uncertain
2026-07-23_15-44-29.mp4,,,,0.0791267714924664,,,0.7788133025169373,1.0,uncertain,uncertain
2026-07-07_02-57-58.mp4,,,,0.1261658437931291,,,0.5243736505508423,0.1666666666666666,no_pre_cry,uncertain
2026-07-02_22-51-50.mp4,6.8,0.0025252767372876,0.0580147889248739,,,0.4971656501293182,0.6073293089866638,0.0833333333333333,uncertain,uncertain
2026-07-04_03-13-55.mp4,4.0,0.001567032886669,,,,0.3623524308204651,0.3362957239151001,0.0,uncertain,uncertain
2026-07-07_04-50-27.mp4,,,,,,,0.5836653113365173,0.0,uncertain,uncertain
2026-07-01_15-51-04.mp4,,,,,,,0.7903224229812622,0.0,uncertain,uncertain
2026-07-11_23-37-30.mp4,1.0,0.0020064760465174,,,,0.5236941576004028,0.4966948628425598,0.0,uncertain,uncertain
2026-07-06_18-05-54.mp4,,,,,,,0.4037888050079345,0.0,no_pre_cry,uncertain
2026-07-17_09-12-01.mp4,4.2,0.000659980578348,0.0606988312202092,0.0504073570279732,0.010291474192236,0.6454421877861023,0.5869612693786621,0.75,uncertain,uncertain
2026-07-08_10-35-09.mp4,,,,,,,0.6053304076194763,0.0,uncertain,uncertain
2026-07-09_21-52-38.mp4,,,,,,,0.9236693382263184,0.0,no_pre_cry,uncertain
2026-07-09_21-36-08.mp4,6.2,0.0028507160022854,0.0263663453066287,0.0790900284386226,-0.0527236831319938,0.8664774894714355,0.7917293906211853,0.3333333333333333,uncertain,no_pre_cry
2026-07-01_02-47-58.mp4,5.0,0.0018374158535152,,,,0.6068174839019775,0.6035137176513672,0.0,uncertain,uncertain
2026-07-11_13-24-12.mp4,,,,,,,0.6558107137680054,0.0,no_pre_cry,uncertain
2026-07-21_18-16-22.mp4,4.8,0.0029827025718986,,,,0.0539069101214408,0.084067702293396,0.0,uncertain,uncertain
2026-07-04_05-31-19.mp4,,,,,,,0.4804341197013855,0.0,uncertain,uncertain
2026-07-12_10-40-01.mp4,,,,0.0958680790105963,,,0.6137586832046509,0.6666666666666666,no_pre_cry,uncertain
2026-07-21_08-23-51.mp4,,,,0.0998794275208598,,,0.6255145072937012,0.3333333333333333,no_pre_cry,uncertain
2026-07-10_22-19-18.mp4,7.6,0.0006857435218989,0.0628966602472154,0.1760191799894262,-0.1131225197422108,0.686963677406311,0.6367664337158203,0.3333333333333333,uncertain,no_pre_cry
2026-07-09_11-45-38.mp4,,,,,,,0.7540054321289062,0.0,no_pre_cry,uncertain
2026-07-06_18-05-42.mp4,3.6,0.0006707371212542,,,,0.5234792232513428,0.5053534507751465,0.0,uncertain,uncertain
2026-07-06_00-37-30.mp4,,,,0.1869078538195885,,,0.5674809217453003,1.0,no_pre_cry,uncertain
2026-07-18_11-16-28.mp4,4.0,0.0138518856838345,0.0496820762670483,0.1108334944750821,-0.0611514182080337,0.730634868144989,0.6855988502502441,0.75,uncertain,no_pre_cry
2026-07-20_23-48-21.mp4,2.8,0.037155732512474,,,,0.2261956185102462,0.4404970109462738,0.0,uncertain,uncertain
2026-07-07_00-15-24.mp4,,,,,,,0.6745612025260925,0.0,no_pre_cry,uncertain
2026-07-02_17-42-56.mp4,2.6,0.0093925148248672,,,,0.6893751621246338,0.7174932956695557,0.0,uncertain,uncertain
2026-07-17_15-33-39.mp4,,,,,,,0.6465644240379333,0.0,no_pre_cry,uncertain
2026-07-08_09-55-09.mp4,,,,,,,0.5402034521102905,0.0,uncertain,uncertain
2026-07-11_17-22-30.mp4,,,,,,,0.613909900188446,0.0,uncertain,uncertain
2026-07-05_18-18-40.mp4,1.8,0.0126995490863919,,,,0.1982441246509552,0.2142679691314697,0.0,uncertain,uncertain
2026-07-19_17-41-34.mp4,,,,,,,0.5646070241928101,0.0,no_pre_cry,uncertain
2026-07-25_02-00-33.mp4,,,,0.0448411692180047,,,0.7229222059249878,1.0,no_pre_cry,uncertain
2026-07-04_16-02-42.mp4,,,,,,,0.7759952545166016,0.0,no_pre_cry,uncertain
2026-07-20_00-43-05.mp4,6.4,0.0013639241224154,0.1935066656460134,0.2213222680321931,-0.0278156023861796,0.6288908123970032,0.5795184373855591,0.9166666666666666,uncertain,no_pre_cry
2026-07-02_02-33-16.mp4,,,,,,,0.6567981243133545,0.0,no_pre_cry,uncertain
2026-07-23_19-23-06.mp4,,,,,,,0.2538286447525024,0.0,uncertain,uncertain
2026-07-14_11-49-39.mp4,,,,0.2342307603761332,,,0.4746137261390686,0.1666666666666666,no_pre_cry,uncertain
2026-07-09_05-48-00.mp4,,,,0.1299147897158418,,,0.6377451419830322,0.8333333333333334,no_pre_cry,uncertain
2026-07-10_15-54-49.mp4,,,,,,,0.5942365527153015,0.0,uncertain,uncertain
2026-07-25_23-35-38.mp4,,,,0.0940123389554607,,,0.3112664520740509,1.0,uncertain,uncertain
2026-07-10_12-46-08.mp4,,,,,,,0.6390942931175232,0.0,no_pre_cry,uncertain
2026-07-24_14-55-46.mp4,,,,0.1736409268186864,,,0.5901577472686768,1.0,uncertain,uncertain
2026-07-10_11-03-04.mp4,,,,,,,0.8443831205368042,0.0,no_pre_cry,uncertain
2026-07-12_14-40-12.mp4,3.6,0.0037725293077528,0.2162405851648741,0.2494421768136606,-0.0332015916487865,0.4776236414909363,0.5026785135269165,0.8333333333333334,uncertain,no_pre_cry
2026-07-01_00-37-52.mp4,,,,0.028650646502377,,,0.215284451842308,0.5,uncertain,uncertain
2026-07-07_01-16-35.mp4,2.8,0.0115046668797731,,,,0.6842982769012451,0.7222382426261902,0.0,uncertain,uncertain
2026-07-11_08-44-47.mp4,6.4,0.001049646642059,0.0865817826644629,0.0900388013321533,-0.0034570186676904,0.5146125555038452,0.5505148768424988,0.3333333333333333,uncertain,uncertain
2026-07-24_14-55-22.mp4,2.8,0.0016906341770663,0.230830065228583,0.2373342571338619,-0.0065041919052789,0.7148539423942566,0.6305490732192993,1.0,uncertain,no_pre_cry
2026-07-01_18-46-13.mp4,1.8,0.0267533455044031,0.0569354376143678,,,0.4481367766857147,0.5843533873558044,0.4545454545454545,uncertain,uncertain
2026-07-08_14-12-24.mp4,,,,,,,0.4472848176956177,0.0,no_pre_cry,uncertain
2026-07-15_10-12-55.mp4,,,,0.1148816616033011,,,0.5579276084899902,0.3333333333333333,no_pre_cry,uncertain
2026-07-11_18-06-13.mp4,,,,,,,0.3944041728973388,0.0,uncertain,uncertain
2026-07-25_20-16-28.mp4,,,,,,,0.2877272367477417,0.0,no_pre_cry,uncertain
