file,eyes_open,mouth_open,mouth_covered,frown
2026-08-06_06-20-52_f0108_0.jpg,0,0,1,0
2026-08-06_06-29-52_f0108_0.jpg,1,0,0,0
2026-08-06_06-30-40_f0012_0.jpg,1,0,0,0
2026-08-07_07-40-24_f0108_0.jpg,0,0,0,1
2026-08-08_00-38-48_f0060_0.jpg,1,0,0,0
2026-08-08_00-38-48_f0108_0.jpg,1,0,0,0
2026-08-08_08-54-43_f0012_0.jpg,1,0,0,0
2026-08-08_15-02-33_f0012_0.jpg,1,0,0,0
2026-08-08_15-02-33_f0108_0.jpg,1,0,0,0
2026-08-08_15-05-09_f0060_0.jpg,1,0,0,0
2026-08-08_15-05-09_f0108_0.jpg,1,0,0,0
2026-08-08_18-45-55_f0012_0.jpg,1,0,0,0
2026-08-08_18-45-55_f0060_0.jpg,1,0,0,0
2026-08-08_18-45-55_f0108_0.jpg,1,0,0,0
2026-08-08_18-47-43_f0012_0.jpg,1,0,0,0
2026-08-08_18-47-43_f0060_0.jpg,1,0,0,0
2026-08-08_18-47-43_f0108_0.jpg,1,0,0,0
2026-08-08_18-48-43_f0012_0.jpg,1,0,0,0
2026-08-08_18-48-43_f0060_0.jpg,1,0,0,0
2026-08-08_18-48-43_f0108_0.jpg,1,0,0,0
2026-08-09_11-58-50_f0012_0.jpg,1,0,0,0
2026-08-09_17-18-40_f0108_0.jpg,1,0,0,0
2026-08-09_17-23-04_f0012_0.jpg,1,0,0,0
2026-08-09_17-23-04_f0012_1.jpg,1,0,0,0
2026-08-09_17-23-04_f0060_0.jpg,1,0,0,0
2026-08-09_17-23-04_f0108_0.jpg,1,0,0,0
2026-08-09_17-38-34_f0012_0.jpg,1,0,0,0
2026-08-09_17-38-34_f0060_0.jpg,1,0,0,0
2026-08-09_17-38-34_f0108_0.jpg,1,0,0,0
2026-08-10_12-04-43_f0012_0.jpg,1,0,0,0
2026-08-10_12-04-43_f0060_0.jpg,1,0,0,0
2026-08-10_22-49-23_f0012_0.jpg,1,0,0,0
2026-08-10_22-54-35_f0108_0.jpg,1,0,0,0
2026-08-10_23-05-35_f0012_0.jpg,1,0,0,0
2026-08-11_19-20-45_f0012_0.jpg,0,0,0,1
2026-08-11_19-20-45_f0060_0.jpg,0,0,0,1
2026-08-11_19-20-45_f0108_0.jpg,0,0,0,1
2026-08-12_05-12-04_f0012_0.jpg,1,0,0,0
2026-08-12_05-12-04_f0060_0.jpg,1,0,0,0
2026-08-12_05-12-04_f0108_0.jpg,1,0,0,0
2026-08-12_11-14-48_f0108_0.jpg,1,0,0,0
2026-08-12_11-16-48_f0012_0.jpg,1,0,0,0
2026-08-12_11-18-12_f0108_0.jpg,1,0,0,0
2026-08-12_13-37-47_f0012_0.jpg,1,0,0,0
2026-08-12_13-37-47_f0108_0.jpg,1,0,0,0
2026-08-12_13-38-59_f0012_0.jpg,1,0,0,0
2026-08-12_14-37-11_f0060_0.jpg,1,0,0,0
2026-08-12_14-37-11_f0108_0.jpg,1,0,0,0
2026-08-12_20-38-49_f0012_0.jpg,1,1,0,0
2026-08-12_20-38-49_f0108_0.jpg,0,1,0,0
2026-08-12_22-38-18_f0007_0.jpg,1,0,0,0
2026-08-12_22-38-18_f0038_0.jpg,1,0,0,0
2026-08-12_22-38-18_f0068_0.jpg,1,0,0,0
2026-08-13_04-28-32_f0012_0.jpg,1,0,0,0
2026-08-13_04-28-32_f0060_0.jpg,1,0,0,0
2026-08-13_04-28-32_f0108_0.jpg,1,0,0,0
2026-08-13_04-29-56_f0012_0.jpg,1,0,0,0
2026-08-13_09-17-41_f0012_0.jpg,1,0,0,0
2026-08-13_09-17-41_f0060_0.jpg,1,0,0,0
2026-08-13_09-17-41_f0108_0.jpg,1,0,0,0
2026-08-13_09-19-17_f0012_0.jpg,1,0,0,0
2026-08-13_09-19-17_f0060_0.jpg,1,0,0,0
2026-08-13_09-19-17_f0108_0.jpg,1,0,0,0
2026-08-13_17-14-20_f0012_0.jpg,1,0,0,0
2026-08-13_17-14-20_f0060_0.jpg,1,0,0,0
2026-08-13_17-14-20_f0108_0.jpg,1,0,0,0
2026-08-13_22-26-17_f0108_0.jpg,0,0,0,1
2026-08-14_09-45-56_f0012_0.jpg,0,0,1,0
2026-08-14_09-45-56_f0060_0.jpg,0,0,1,0
2026-08-14_09-45-56_f0108_0.jpg,0,0,1,0
2026-08-14_09-52-44_f0012_0.jpg,0,0,1,0
2026-08-14_09-52-44_f0060_0.jpg,0,0,1,0
2026-08-14_09-52-44_f0108_0.jpg,0,0,1,0
2026-08-14_09-59-56_f0108_0.jpg,0,0,1,0
2026-08-14_10-14-32_f0060_1.jpg,0,0,1,0
2026-08-14_10-14-32_f0108_1.jpg,0,0,1,0
2026-08-14_10-23-26_f0012_0.jpg,0,0,1,0
2026-08-14_10-23-26_f0060_0.jpg,0,0,1,0
2026-08-14_10-23-26_f0108_0.jpg,0,0,1,0
2026-08-14_18-40-26_f0012_0.jpg,1,0,0,0
2026-08-14_18-40-26_f0060_0.jpg,1,0,0,0
2026-08-15_15-45-59_f0012_0.jpg,1,0,0,0
2026-08-15_15-45-59_f0060_0.jpg,1,0,0,0
2026-08-15_15-45-59_f0108_0.jpg,1,0,0,0
2026-08-15_15-47-59_f0012_0.jpg,1,0,0,0
2026-08-15_17-51-09_f0012_0.jpg,1,0,0,0
2026-08-15_17-51-09_f0060_0.jpg,1,0,0,0
2026-08-15_17-51-09_f0108_0.jpg,1,0,0,0
2026-08-15_17-51-33_f0012_0.jpg,1,0,0,0
2026-08-15_17-51-33_f0060_0.jpg,1,0,0,0
2026-08-15_17-51-33_f0108_0.jpg,1,0,0,0
2026-08-15_17-51-57_f0012_0.jpg,1,0,0,0
2026-08-15_18-54-09_f0060_0.jpg,1,0,0,0
2026-08-15_18-54-09_f0108_0.jpg,1,0,0,0
2026-08-16_01-07-33_f0012_0.jpg,1,0,0,0
2026-08-16_01-07-33_f0060_0.jpg,1,0,0,0
2026-08-16_01-07-33_f0108_0.jpg,1,0,0,0
2026-08-16_01-08-21_f0012_0.jpg,1,0,0,0
2026-08-16_01-08-21_f0060_0.jpg,1,0,0,0
2026-08-16_01-08-21_f0108_0.jpg,1,0,0,0
2026-08-16_01-12-33_f0012_0.jpg,1,0,0,0
2026-08-16_01-12-33_f0060_0.jpg,1,0,0,0
2026-08-16_01-12-33_f0108_0.jpg,1,0,0,0
2026-08-16_01-12-57_f0012_0.jpg,1,0,0,0
2026-08-16_01-12-57_f0060_0.jpg,1,0,0,0
2026-08-16_01-12-57_f0108_0.jpg,1,0,0,0
2026-08-16_02-00-09_f0012_0.jpg,1,0,0,0
2026-08-16_02-00-09_f0060_0.jpg,1,0,0,0
2026-08-16_02-00-09_f0108_0.jpg,1,0,0,0
2026-08-16_02-01-57_f0012_0.jpg,1,0,0,0
2026-08-16_02-01-57_f0060_0.jpg,1,0,0,0
2026-08-16_02-01-57_f0108_0.jpg,1,0,0,0
2026-08-16_03-09-08_f0060_0.jpg,1,0,0,0
2026-08-16_03-09-08_f0108_0.jpg,1,0,0,0
2026-08-17_01-52-38_f0012_0.jpg,1,0,1,0
2026-08-17_01-52-38_f0060_0.jpg,1,0,0,0
2026-08-17_01-52-38_f0108_0.jpg,1,0,0,0
2026-08-17_01-54-50_f0012_0.jpg,0,0,0,1
2026-08-17_01-54-50_f0060_0.jpg,1,0,0,0
2026-08-17_01-54-50_f0108_0.jpg,1,0,0,0
2026-08-17_06-44-35_f0012_0.jpg,1,0,0,0
2026-08-17_06-44-35_f0060_0.jpg,1,0,0,0
2026-08-17_06-44-35_f0108_0.jpg,1,0,0,0
2026-08-17_06-47-23_f0012_0.jpg,1,0,0,0
2026-08-17_06-47-23_f0060_0.jpg,1,0,0,0
2026-08-17_06-47-23_f0108_0.jpg,1,0,0,0
2026-08-17_06-47-47_f0012_0.jpg,1,0,0,0
2026-08-17_06-47-47_f0060_0.jpg,1,0,0,0
2026-08-17_06-47-47_f0108_0.jpg,1,0,0,0
2026-08-17_07-40-40_f0060_0.jpg,1,0,0,0
2026-08-17_07-40-40_f0108_0.jpg,1,1,0,0
2026-08-17_08-17-22_f0012_0.jpg,1,0,0,0
2026-08-17_13-35-43_f0060_0.jpg,0,0,1,0
2026-08-17_15-38-12_f0012_0.jpg,1,0,0,0
2026-08-17_15-38-12_f0108_0.jpg,1,0,0,0
2026-08-17_15-59-41_f0012_0.jpg,1,0,0,0
2026-08-17_15-59-41_f0060_0.jpg,1,0,0,0
2026-08-17_15-59-41_f0108_0.jpg,1,0,0,0
2026-08-17_15-59-41_f0108_1.jpg,1,0,0,0
2026-08-17_16-09-59_f0012_0.jpg,1,0,0,0
2026-08-17_16-09-59_f0060_0.jpg,1,0,0,0
2026-08-17_16-09-59_f0108_0.jpg,1,0,0,0
2026-08-17_16-58-53_f0012_0.jpg,0,1,0,0
2026-08-17_16-58-53_f0060_0.jpg,0,1,0,1
2026-08-17_19-20-21_f0108_0.jpg,1,0,0,0
2026-08-17_19-21-21_f0012_0.jpg,1,0,0,0
2026-08-17_19-21-21_f0060_0.jpg,1,0,0,0
2026-08-17_19-21-21_f0108_0.jpg,1,0,0,0
2026-08-18_01-34-59_f0012_0.jpg,1,0,0,0
2026-08-18_01-34-59_f0060_0.jpg,1,0,0,0
2026-08-18_01-34-59_f0108_0.jpg,1,0,0,0
2026-08-18_01-37-29_f0012_0.jpg,1,0,0,0
2026-08-18_01-37-29_f0060_0.jpg,1,0,0,0
2026-08-18_01-37-29_f0108_0.jpg,1,0,0,0
2026-08-18_02-37-47_f0060_0.jpg,1,0,0,0
2026-08-18_02-37-47_f0108_0.jpg,1,0,0,0
2026-08-18_02-44-53_f0012_0.jpg,1,0,0,0
2026-08-18_02-44-53_f0060_0.jpg,1,0,0,0
2026-08-18_02-44-53_f0108_0.jpg,1,1,0,0
2026-08-18_17-43-38_f0012_0.jpg,1,0,0,0
2026-08-18_17-43-38_f0060_0.jpg,1,0,0,0
2026-08-18_17-43-38_f0108_0.jpg,1,0,0,0
2026-08-19_04-34-17_f0060_0.jpg,1,0,0,0
2026-08-19_15-41-52_f0012_0.jpg,1,0,0,0
2026-08-19_15-41-52_f0060_0.jpg,1,0,0,0
2026-08-19_15-45-52_f0012_0.jpg,1,0,0,0
2026-08-19_15-45-52_f0060_0.jpg,1,0,0,0
2026-08-19_15-45-52_f0108_0.jpg,1,0,0,0
2026-08-19_15-46-52_f0012_0.jpg,1,0,0,0
2026-08-19_15-46-52_f0060_0.jpg,1,0,0,0
2026-08-19_15-46-52_f0108_0.jpg,1,0,0,0
2026-08-19_15-52-15_f0012_0.jpg,1,0,0,0
2026-08-19_15-52-15_f0060_0.jpg,1,0,0,0
2026-08-19_15-52-15_f0108_0.jpg,1,0,0,0
2026-08-20_05-25-34_f0012_0.jpg,1,0,0,0
2026-08-20_05-25-34_f0060_0.jpg,1,0,0,0
2026-08-20_05-25-34_f0108_0.jpg,1,0,0,0
2026-08-20_05-28-52_f0012_0.jpg,1,0,0,0
2026-08-20_05-28-52_f0060_0.jpg,1,0,0,0
2026-08-20_05-28-52_f0108_0.jpg,1,0,0,0
2026-08-20_11-56-24_f0108_0.jpg,0,0,0,1
2026-08-20_13-11-29_f0012_0.jpg,0,0,1,0
2026-08-20_13-11-29_f0108_0.jpg,0,0,1,0
2026-08-21_02-52-34_f0060_0.jpg,0,1,0,0
2026-08-21_02-52-34_f0108_0.jpg,0,1,0,0
2026-08-21_02-52-46_f0012_0.jpg,0,1,0,0
2026-08-21_15-42-24_f0012_0.jpg,1,0,0,0
2026-08-21_15-42-24_f0060_0.jpg,1,0,0,0
2026-08-21_15-42-24_f0108_0.jpg,1,0,0,0
2026-08-21_16-42-32_f0012_0.jpg,0,0,1,0
2026-08-21_16-42-32_f0060_0.jpg,0,0,1,0
2026-08-21_16-42-32_f0108_0.jpg,0,0,1,0
2026-08-21_16-50-18_f0012_0.jpg,0,0,1,0
2026-08-21_16-50-18_f0060_0.jpg,0,0,1,0
2026-08-21_16-50-18_f0108_0.jpg,0,0,1,0
2026-08-21_19-35-22_f0012_0.jpg,1,0,0,0
2026-08-22_00-41-10_f0060_0.jpg,1,0,0,0
2026-08-22_00-41-10_f0108_0.jpg,1,0,0,0
2026-08-22_01-52-03_f0012_0.jpg,1,0,0,0
2026-08-22_01-52-03_f0060_0.jpg,1,0,0,0
2026-08-22_05-51-55_f0108_0.jpg,1,0,0,0
2026-08-22_15-07-07_f0012_0.jpg,1,0,0,0
2026-08-22_15-07-07_f0060_0.jpg,1,0,0,0
2026-08-22_15-07-07_f0108_0.jpg,1,0,0,0
2026-08-22_17-27-43_f0012_0.jpg,1,0,0,0
2026-08-22_17-29-19_f0012_0.jpg,1,0,1,0
2026-08-22_17-29-19_f0060_0.jpg,1,0,1,0
2026-08-22_17-29-19_f0108_0.jpg,1,0,1,0
2026-08-22_17-30-55_f0012_0.jpg,1,0,0,0
2026-08-22_17-30-55_f0060_0.jpg,1,0,0,0
2026-08-22_17-30-55_f0108_0.jpg,1,0,0,0
2026-08-22_21-10-55_f0012_0.jpg,1,0,0,0
2026-08-22_21-10-55_f0060_0.jpg,0,1,0,0
2026-08-23_03-15-10_f0012_0.jpg,0,0,0,1
2026-08-23_03-15-10_f0108_0.jpg,0,0,0,1
2026-08-23_05-58-27_f0108_0.jpg,1,0,0,0
2026-08-23_08-00-01_f0060_0.jpg,0,0,0,1
2026-08-23_18-26-39_f0012_0.jpg,1,0,0,0
2026-08-23_18-31-39_f0012_0.jpg,1,0,0,0
2026-08-23_18-31-39_f0060_0.jpg,1,0,0,0
2026-08-23_18-31-39_f0108_0.jpg,1,0,0,0
2026-08-23_18-32-51_f0012_0.jpg,1,0,0,0
2026-08-23_18-32-51_f0060_0.jpg,1,0,0,0
2026-08-23_23-20-45_f0004_0.jpg,1,0,0,0
2026-08-23_23-20-45_f0021_0.jpg,1,0,0,0
2026-08-23_23-20-45_f0038_0.jpg,1,0,0,0
2026-08-24_05-19-10_f0012_0.jpg,1,0,0,0
2026-08-24_05-19-10_f0108_0.jpg,1,0,0,0
2026-08-24_06-05-33_f0012_0.jpg,1,0,0,0
2026-08-24_06-05-33_f0060_0.jpg,1,0,0,0
2026-08-24_06-05-33_f0108_0.jpg,1,0,0,0
2026-08-24_06-05-45_f0002_0.jpg,1,0,0,0
2026-08-24_06-05-45_f0012_0.jpg,1,0,0,0
2026-08-24_06-05-45_f0022_0.jpg,1,0,0,0
2026-08-24_07-57-14_f0012_0.jpg,0,0,1,0
2026-08-24_10-57-30_f0012_0.jpg,0,1,0,0
2026-08-24_10-57-30_f0108_0.jpg,1,0,0,0
2026-08-24_10-58-30_f0060_0.jpg,1,0,0,0
2026-08-24_10-58-30_f0108_0.jpg,1,0,0,0
2026-08-24_21-36-37_f0012_0.jpg,1,0,0,0
2026-08-24_21-36-37_f0060_0.jpg,1,0,0,0
2026-08-24_21-36-37_f0108_0.jpg,1,0,0,0
2026-08-24_22-57-19_f0012_0.jpg,0,0,1,0
2026-08-24_22-57-19_f0060_0.jpg,0,0,1,0
2026-08-24_22-57-19_f0108_0.jpg,0,0,1,0
2026-08-24_23-09-23_f0012_0.jpg,0,0,1,0
2026-08-24_23-09-23_f0060_0.jpg,0,0,1,0
2026-08-24_23-09-23_f0108_0.jpg,0,0,1,0
2026-08-24_23-11-11_f0012_0.jpg,0,0,1,0
2026-08-24_23-11-11_f0060_0.jpg,0,0,1,0
2026-08-24_23-11-11_f0108_0.jpg,0,0,1,0
2026-08-25_13-13-14_f0012_0.jpg,1,0,0,0
2026-08-25_13-13-14_f0060_0.jpg,1,0,0,0
2026-08-25_13-13-14_f0108_0.jpg,1,0,0,0
2026-08-25_15-22-19_f0012_0.jpg,1,0,0,0
2026-08-25_15-22-19_f0060_0.jpg,1,0,0,0
2026-08-26_05-18-07_f0012_0.jpg,1,0,0,0
2026-08-26_05-18-07_f0060_0.jpg,1,0,0,0
2026-08-26_05-23-55_f0012_0.jpg,1,0,0,0
2026-08-26_10-44-06_f0012_0.jpg,1,0,0,0
2026-08-26_10-44-06_f0060_0.jpg,1,0,0,0
2026-08-26_14-08-40_f0060_0.jpg,1,0,0,0
2026-08-26_20-52-42_f0108_0.jpg,1,0,0,0
2026-08-27_16-36-05_f0012_0.jpg,1,0,0,0
2026-08-27_16-36-05_f0060_0.jpg,1,0,0,0
2026-08-27_16-36-05_f0108_0.jpg,1,0,0,0
2026-08-27_18-53-59_f0012_0.jpg,1,0,0,0
2026-08-27_18-53-59_f0108_0.jpg,1,0,0,0
2026-08-27_23-01-14_f0012_0.jpg,0,0,1,0
2026-08-27_23-01-14_f0060_0.jpg,0,0,1,0
2026-08-27_23-03-02_f0108_0.jpg,1,0,0,0
2026-08-27_23-06-26_f0108_0.jpg,1,0,0,0
2026-08-28_06-19-28_f0012_0.jpg,0,0,1,0
2026-08-28_06-19-28_f0060_0.jpg,0,0,1,0
2026-08-28_06-19-28_f0108_0.jpg,0,0,1,0
2026-08-28_10-29-43_f0012_0.jpg,0,0,1,0
2026-08-28_10-29-43_f0060_0.jpg,0,0,1,0
2026-08-28_10-29-43_f0108_0.jpg,0,0,1,0
2026-08-28_14-08-35_f0012_0.jpg,1,0,0,0
2026-08-28_16-37-09_f0004_0.jpg,0,0,1,0
